key,rank,score,title,year,doi,venue,type,authors,found_via,providers,parent_keys,unresolved
doi:10.1108/bpmj-05-2019-0183,182,0.000000,Knowledge management in improving business process: an interpretative framework for successful implementation of AI–CRM–KM system in organizations,2020,10.1108/bpmj-05-2019-0183,Business Process Management Journal,article,"Chatterjee, Sheshadri; Ghosh, Soumya K.; Chaudhuri, Ranjan",backward,crossref|openalex,doi:10.1108/bl-08-2020-0057,0
doi:10.1108/ics-02-2019-0029,183,0.000000,Adoption of AI-integrated CRM system by Indian industry: from security and privacy perspective,2020,10.1108/ics-02-2019-0029,Information and Computer Security,article,"Chatterjee, Sheshadri; Ghosh, Soumya K.; Chaudhuri, Ranjan; Chaudhuri, Sumana",backward,crossref|openalex,doi:10.1108/bl-08-2020-0057,0
doi:10.1108/ijrdm-11-2014-0159,184,0.000000,The multi-channel impact on the sales forces management.,2016,10.1108/ijrdm-11-2014-0159,International Journal of Retail & Distribution Management,article,"Lapoule, Paul; Colla, Enrico",backward,crossref|openalex,doi:10.1080/08853134.2018.1441718,0
doi:10.1108/imds-11-2013-0480,185,0.000000,Intention to use mobile customer relationship management systems,2014,10.1108/imds-11-2013-0480,Industrial Management & Data Systems,article,"Karjaluoto, Heikki; Töllinen, Aarne; Pirttiniemi, Janne; Jayawardhena, Chanaka",backward,crossref|openalex,doi:10.1108/jbim-02-2016-0025|doi:10.1108/jsit-09-2014-0068,0
doi:10.1108/jbim-01-2015-0001,186,0.000000,The influence of sales force technology use on outcome performance,2015,10.1108/jbim-01-2015-0001,Journal of Business and Industrial Marketing,article,"Román, Sergio; Rodríguez, Rocío",backward,crossref|openalex,doi:10.1016/j.indmarman.2015.12.002,0
doi:10.1108/jbim-02-2016-0025,187,0.000000,Fostering partner relationship management in B2B ecosystems of electronic media,2017,10.1108/jbim-02-2016-0025,Journal of Business and Industrial Marketing,article,"Barać, Dušan; Ratković-Živanović, Vanjica; Labus, Milica; Milinovic, Suzana; Лабус, Александра",backward,crossref|openalex,doi:10.1016/j.indmarman.2021.08.006,0
doi:10.1108/jbim-09-2019-0407,188,0.000000,Enhancing customer-linking marketing capabilities using marketing analytics,2020,10.1108/jbim-09-2019-0407,Journal of Business and Industrial Marketing,article,"Cao, Guangming; Tian, Na",backward,crossref|openalex,doi:10.1016/j.indmarman.2021.08.006,0
doi:10.1108/jbim-10-2018-0295,189,0.000000,Artificial intelligence (AI) and its implications for market knowledge in B2B marketing,2019,10.1108/jbim-10-2018-0295,Journal of Business and Industrial Marketing,article,"Paschen, Jeannette; Kietzmann, Jan; Kietzmann, Tim C.",backward,crossref|openalex,doi:10.1016/j.bushor.2020.01.003|doi:10.1016/j.indmarman.2021.08.006|doi:10.1108/tqm-12-2019-0303,0
doi:10.1108/jeim-11-2012-0078,190,0.000000,Understanding customer relationship management technology adoption in small and medium-sized enterprises,2014,10.1108/jeim-11-2012-0078,Journal of Enterprise Information Management,article,"Newby, Michael; Nguyen, ThuyUyen H.; Waring, Teresa",backward,crossref|openalex,doi:10.1108/bl-02-2019-0069,0
doi:10.1108/jibr-09-2019-0284,191,0.000000,Implementation and adoption of CRM and co-creation leveraging collaborative technologies,2020,10.1108/jibr-09-2019-0284,Journal of Indian Business Research,article,"Dubey, Neeraj; Sharma, Preeti; Sangle, Purnima S.",backward,crossref|openalex,doi:10.1016/j.indmarman.2021.08.006,0
doi:10.1108/josm-04-2018-0119,192,0.000000,Brave new world: service robots in the frontline,2018,10.1108/josm-04-2018-0119,Journal of service management,article,"Wirtz, Jochen; Patterson, Paul G.; Kunz, Werner H.; Gruber, Thorsten; Lu, Vinh Nhat; Paluch, Stefanie; Martins, Antje",backward,crossref|openalex,doi:10.1007/s11747-019-00696-0,0
doi:10.1108/jrim-04-2015-0027,193,0.000000,Exploring buyer-seller dyadic perceptions of technology and relationships,2016,10.1108/jrim-04-2015-0027,Journal of Research in Interactive Marketing,article,"Rocco, Richard A.; Bush, Alan J.",backward,crossref|openalex,doi:10.1080/08853134.2018.1441718|doi:10.1108/jrim-12-2015-0094,0
doi:10.1108/jrim-12-2014-0075,194,0.000000,A conceptual model of the drivers and outcomes of mobile CRM application adoption,2016,10.1108/jrim-12-2014-0075,Journal of Research in Interactive Marketing,article,"Rodríguez, Michael; Trainor, Kevin J.",backward,crossref|openalex,doi:10.1108/jrim-12-2015-0094,0
doi:10.1108/jrim-12-2015-0094,195,0.000000,Omni-channel research framework in the context of personal selling and sales management,2016,10.1108/jrim-12-2015-0094,Journal of Research in Interactive Marketing,article,"Cummins, Shannon; Peltier, James W.; Dixon, Andrea L.",backward,crossref|openalex,doi:10.1080/08853134.2018.1441718,0
doi:10.1108/jsbed-01-2012-0013,196,0.000000,The adoption of customer relationship management (CRM) technology in SMEs,2013,10.1108/jsbed-01-2012-0013,Journal of Small Business and Enterprise Development,article,"Nguyen, ThuyUyen H.; Waring, Teresa",backward,crossref|openalex,doi:10.1016/j.reimke.2015.07.001|doi:10.1108/bl-02-2019-0069,0
doi:10.1108/jsit-06-2014-0044,197,0.000000,CRM in the digital age: implementation of CRM in three contemporary B2B firms,2015,10.1108/jsit-06-2014-0044,Journal of Systems and Information Technology,article,"Lipiäinen, Heini",backward,crossref|openalex,doi:10.1016/j.indmarman.2021.08.006,0
doi:10.1108/jsit-09-2014-0068,198,0.000000,Barriers to the use of mobile sales force automation systems: a salesperson’s perspective,2015,10.1108/jsit-09-2014-0068,Journal of Systems and Information Technology,article,"Sinisalo, Jaakko; Karjaluoto, Heikki; Saraniemi, Saila",backward,crossref|openalex,doi:10.1108/jrim-12-2014-0075,0
doi:10.1108/sl-09-2017-0089,199,0.000000,Machine reengineering: robots and people working smarter together,2017,10.1108/sl-09-2017-0089,Strategy and Leadership,article,"Shukla, Prashant; Wilson, H. James; Alter, Allan; Lavieri, David",backward,crossref|openalex,doi:10.1142/s0219877020500042,0
doi:10.1108/tqm-12-2019-0303,200,0.000000,"Think with me, or think for me? On the future role of artificial intelligence in marketing strategy formulation",2020,10.1108/tqm-12-2019-0303,The TQM Journal,article,"Eriksson, Theresa; Bigi, Alessandro; Bonera, Michelle",backward,crossref|openalex,doi:10.1007/s10479-020-03683-9|doi:10.1155/2022/7796507,0
doi:10.1109/maes.2018.170110,201,0.000000,The consequences of artificial intelligence and deep learning in a world of persuasive business models,2018,10.1109/maes.2018.170110,IEEE Aerospace and Electronic Systems Magazine,article,"Valter, Per; Lindgren, Peter; Prasad, Ramjee",backward,crossref|openalex,doi:10.1007/s11277-018-5612-x,0
doi:10.1111/1540-5885.1630295,202,0.000000,"Implementation of Industrial Process Innovations: Factors, Effects, and Marketing Implications",1999,10.1111/1540-5885.1630295,Journal of Product Innovation Management,article,"Meyers, Patricia W.; Sivakumar, K.; Nakata, Cheryl",backward,crossref|openalex,doi:10.1080/08853134.2004.10749038,0
doi:10.1111/1540-5885.920148,203,0.000000,Measuring Technology Incorporation/Infusion,1992,10.1111/1540-5885.920148,Journal of Product Innovation Management,article,"Zmud, Robert W.; Apple, L. Eugene",backward,crossref|openalex,doi:10.1080/08853134.2002.10754303,0
doi:10.1111/j.1468-2370.2006.00128.x,204,0.000000,"Sales force automation: review, critique, research agenda",2006,10.1111/j.1468-2370.2006.00128.x,International Journal of Management Reviews,article,"Buttle, Francis; Ang, Lawrence; Iriana, Reiny",backward,crossref|openalex,doi:10.1007/978-3-319-10951-0_231|doi:10.1080/08853134.2018.1557525|doi:10.1108/imds-11-2013-0480|doi:10.1108/jrim-04-2015-0027|doi:10.1108/jrim-12-2014-0075|doi:10.1108/jsit-09-2014-0068|doi:10.2753/mtp1069-6679190204|doi:10.2753/pss0885-3134290203|doi:10.2753/pss0885-3134300205,0
doi:10.1111/j.1936-4490.2003.tb00303.x,205,0.000000,Critical Success Factors of CRM Technological Initiatives,2003,10.1111/j.1936-4490.2003.tb00303.x,Canadian Journal of Administrative Sciences / Revue Canadienne des Sciences de l Administration,article,"Croteau, Anne‐Marie; Li, Peter",backward,crossref|openalex,doi:10.1016/j.ijresmar.2009.03.006|doi:10.1016/j.indmarman.2007.02.005|doi:10.1016/j.reimke.2015.07.001|doi:10.1080/09652540701726793|doi:10.1108/14637150710721177,0
doi:10.1142/s0219877020500042,206,0.000000,Building Blocks of Successful Digital Transformation: Complementing Technology and Market Issues,2019,10.1142/s0219877020500042,International Journal of Innovation and Technology Management,article,"Lichtenthaler, Ulrich",backward,crossref|openalex,doi:10.1155/2022/7796507,0
doi:10.1142/s1363919616400144,207,0.000000,THE INFLUENCE OF THE INDUSTRIAL INTERNET OF THINGS ON BUSINESS MODEL DESIGN: A QUALITATIVE-EMPIRICAL ANALYSIS,2016,10.1142/s1363919616400144,International Journal of Innovation Management,article,"Laudien, Sven M.; Daxböck, Birgit",backward,crossref|openalex,doi:10.1007/s11846-018-0283-2,0
doi:10.1145/3056540.3076192,208,0.000000,Bridging the Skills Gap of Workers in Industry 4.0 by Human Performance Augmentation Tools,2017,10.1145/3056540.3076192,,conference-paper,"Ras, Eric; Wild, Fridolin; Stahl, Christoph; Baudet, Alexandre",seed,seed,,0
doi:10.1155/2022/7796507,209,0.000000,Future of Business Culture: An Artificial Intelligence‐Driven Digital Framework for Organization Decision‐Making Process,2022,10.1155/2022/7796507,Complexity,article,"Rajagopal, Navaneetha Krishnan; Qureshi, Naila Iqbal; Durga, S.; Ramirez-Asís, Edwin; Huerta-Soto, Rosario; Gupta, Shashi Kant; Deepak, Sukheja",seed,seed,,0
doi:10.11648/j.ebm.20180402.12,210,0.000000,Business Process Innovation with Artificial Intelligence: Levering Benefits and Controlling Operational Risks,2018,10.11648/j.ebm.20180402.12,European Business & Management,article,"Koehler, Jana",backward,openalex,doi:10.7903/cmr.19970,0
doi:10.1177/0008125619859317,211,0.000000,Understanding the Role of Artificial Intelligence in Personalized Engagement Marketing,2019,10.1177/0008125619859317,California Management Review,article,"Kumar, Vikas; Rajan, Bharath; Venkatesan, Rajkumar; Lecinski, Jim",backward,crossref|openalex,doi:10.1007/s10479-020-03683-9,0
doi:10.1177/0008125619859318,212,0.000000,Letting the Computers Take Over: Using AI to Solve Marketing Problems,2019,10.1177/0008125619859318,California Management Review,article,"Overgoor, Gijs; Chica, Manuel; Rand, William; Weishampel, Anthony",backward,crossref|openalex,doi:10.1007/s10479-020-03683-9,0
doi:10.1177/0008125619862257,213,0.000000,Organizational Decision-Making Structures in the Age of Artificial Intelligence,2019,10.1177/0008125619862257,California Management Review,article,"Shrestha, Yash Raj; Ben‐Menahem, Shiko M.; Krogh, Georg von",backward,crossref|openalex,doi:10.1007/s10479-020-03683-9|doi:10.1108/bl-03-2020-0022,0
doi:10.1177/0008125619863436,214,0.000000,The Feeling Economy: Managing in the Next Generation of Artificial Intelligence (AI),2019,10.1177/0008125619863436,California Management Review,article,"Huang, Ming‐Hui; Rust, Roland T.; Maksimovic, Vojislav",backward,crossref|openalex,doi:10.1007/s10479-020-03683-9|doi:10.7903/cmr.19970,0
doi:10.1177/002224297503900306,215,0.000000,"The Computer, Personal Selling, and Sales Management",1975,10.1177/002224297503900306,Journal of Marketing,article,"Comer, James M.",backward,crossref|openalex,doi:10.1016/j.indmarman.2004.09.017|doi:10.1108/08858620710722824,0
doi:10.1177/0092070300281013,216,0.000000,Technology Infusion in Service Encounters,2000,10.1177/0092070300281013,Journal of the Academy of Marketing Science,article,"Bitner, M. J.; Brown, Stephen W.; Meuter, Matthew L.",backward,crossref|openalex,doi:10.1108/02634500410542752|doi:10.1177/1094670516679272,0
doi:10.1177/0092070304266119,217,0.000000,Digitization of Selling Activity and Sales Force Performance: An Empirical Investigation,2004,10.1177/0092070304266119,Journal of the Academy of Marketing Science,article,"Johnson, D. S.",backward,crossref|openalex,doi:10.1016/j.indmarman.2008.04.004|doi:10.1080/08853134.2018.1441718|doi:10.1177/0266242607071780|doi:10.1300/j366v06n02_06|doi:10.1504/ijmc.2007.011488|doi:10.2753/pss0885-3134300203|doi:10.2753/pss0885-3134300302,0
doi:10.1177/0092070392203001,218,0.000000,An Empirical Study of Factors Influencing Innovation Implementation in Industrial Sales Organizations,1992,10.1177/0092070392203001,Journal of the Academy of Marketing Science,article,"Marshall, Jye; Vredenburg, Harrie",backward,crossref|openalex,doi:10.1016/s0019-8501(97)00059-x|doi:10.1016/s0737-6782(98)00044-7|doi:10.1080/08853134.2004.10749038,0
doi:10.1177/0170840618765568,219,0.000000,Robots and Organization Studies: Why Robots Might Not Want to Steal Your Job,2018,10.1177/0170840618765568,Organization Studies,article,"Fleming, Peter",backward,crossref|openalex,doi:10.1007/s11747-019-00696-0,0
doi:10.1177/0266242607071780,220,0.000000,Integrating the Internet and Marketing Operations,2007,10.1177/0266242607071780,International Small Business Journal Researching Entrepreneurship,article,"Bengtsson, Maria; Boter, Håkan; Vanyushyn, Vladimir",backward,crossref|openalex,doi:10.1177/0266242609102276,0
doi:10.1177/0266242609102276,221,0.000000,Understanding the Antecedents to the Adoption of CRM Technology by Small Retailers,2009,10.1177/0266242609102276,International Small Business Journal Researching Entrepreneurship,article,"Peltier, James W.; Schibrowsky, John A.; Zhao, Yushan",backward,crossref|openalex,doi:10.1108/jeim-11-2012-0078|doi:10.1108/jsbed-01-2012-0013,0
doi:10.1177/1094670506293573,222,0.000000,CRM Implementation,2006,10.1177/1094670506293573,Journal of Service Research,article,"Bohling, Timothy; Bowman, Douglas; LaValle, Steve; Mittal, Vikas; Narayandas, Das; Ramani, Girish; Varadarajan, Rajan",backward,crossref|openalex,doi:10.1016/j.ijresmar.2009.03.006|doi:10.1016/j.indmarman.2021.08.006|doi:10.1057/dbm.2012.13|doi:10.1080/09652540802619301|doi:10.1108/14637151211232641,0
doi:10.1177/1094670516679271,223,0.000000,Leveraging Frontline Employees’ Small Data and Firm-Level Big Data in Frontline Management,2016,10.1177/1094670516679271,Journal of Service Research,article,"Lam, Son K.; Sleep, Stefan; Hennig‐Thurau, Thorsten; Sridhar, Shrihari; Saboo, Alok R.",backward,crossref|openalex,doi:10.1177/1094670516679273,0
doi:10.1177/1094670516679272,224,0.000000,Domo Arigato Mr. Roboto,2016,10.1177/1094670516679272,Journal of Service Research,article,"Doorn, Jenny van; Mende, Martin; Noble, Stephanie; Hulland, John; Ostrom, Amy L.; Grewal, Dhruv; Petersen, J. Andrew",backward,crossref|openalex,doi:10.1016/j.jbusres.2017.03.008|doi:10.1108/josm-04-2018-0119|doi:10.1177/1094670516679273,0
doi:10.1177/1094670516679273,225,0.000000,Getting Smart,2016,10.1177/1094670516679273,Journal of Service Research,article,"Marinova, Detelina; Ruyter, Ko de; Huang, Ming‐Hui; Meuter, Matthew L.; Challagalla, Goutam",backward,crossref|openalex,doi:10.1016/j.jbusres.2017.03.008|doi:10.1108/josm-04-2018-0119|doi:10.1177/1094670517752459,0
doi:10.1177/1094670517752459,226,0.000000,Artificial Intelligence in Service,2018,10.1177/1094670517752459,Journal of Service Research,article,"Huang, Ming‐Hui; Rust, Roland T.",backward,crossref|openalex,doi:10.1007/s11747-019-00696-0|doi:10.1016/j.bushor.2019.11.003|doi:10.1016/j.bushor.2019.12.002|doi:10.1016/j.jbusres.2020.06.062|doi:10.1108/josm-04-2018-0119|doi:10.1142/s0219877020500042|doi:10.1287/mksc.2019.1192|doi:10.7903/cmr.19970,0
doi:10.1177/1350508419855714,227,0.000000,Algorithmic decision-making? The user interface and its role for human involvement in decisions supported by artificial intelligence,2019,10.1177/1350508419855714,Organization,article,"Bader, Verena; Kaiser, Stephan",backward,crossref|openalex,doi:10.1007/s10479-020-03683-9,0
doi:10.1177/1440783317726591,228,0.000000,"Technology, innovation, employment and power: Does robotics and artificial intelligence really mean social transformation?",2017,10.1177/1440783317726591,Journal of Sociology,article,"Boyd, Ross; Holton, Robert J.",backward,crossref|openalex,doi:10.1007/s11747-019-00696-0,0
doi:10.1177/1461444819846449,229,0.000000,Automating the audience commodity: The unacknowledged ancestry of programmatic advertising,2019,10.1177/1461444819846449,New Media & Society,article,"McGuigan, Lee",backward,crossref|openalex,doi:10.1016/j.indmarman.2019.09.001,0
doi:10.1177/1536504219865226,230,0.000000,Demystifying AI: What Digital Transformation Leaders Can Teach You about Realistic Artificial Intelligence,2019,10.1177/1536504219865226,California Management Review,article,"Brock, Jürgen Kai‐Uwe; Wangenheim, Florian von",backward,crossref|openalex,doi:10.1007/s10479-020-03683-9|doi:10.1108/bl-03-2020-0022|doi:10.7903/cmr.19970,0
doi:10.1186/s40064-016-3128-y,231,0.000000,Social customer relationship management: taking advantage of Web 2.0 and Big Data technologies,2016,10.1186/s40064-016-3128-y,SpringerPlus,article,"Orenga-Roglá, Sergio; Chalmeta, Ricardo",backward,crossref|openalex,doi:10.1016/j.indmarman.2019.12.005,0
doi:10.1287/mksc.1050.0165,232,0.000000,<b>Invited Commentary</b>—Technology Innovation and Implications for Customer Relationship Management,2006,10.1287/mksc.1050.0165,Marketing Science,article,"Sun, Baohong",backward,crossref|openalex,doi:10.1080/08853134.2013.870184|doi:10.1108/14637151211232641|doi:10.1287/mksc.2013.0836,0
